,Title,Published_date,View_count,likeCount,favoriteCount,Month
1790,"Vidushi Rana (Director Marketing And Banding, Goldstar Shoes) | Glocal Teen Hero Nepal 2022 Clip",2022-09-04,1193,25,0,Sep
1791,नाटक मात्रै थियो ! | Harke Haldar Clip,2022-09-04,3638,60,0,Sep
1792,झगडे विष्णेको सत्ता पल्टाउने दिमाग ! | Harke Haldar Clip,2022-09-04,4501,96,0,Sep
1793,कक्षा १२ को निराशाजनक नतिजामा यी हुन् कारण । Kantipur Samachar,2022-09-04,3115,122,0,Sep
1794,इलामको भुजेल समुदाय संस्कृति संरक्षणको अभियानमा । Kantipur Samachar,2022-09-04,502,16,0,Sep
1795,गोरखाको उत्तरी सीमा सुरक्षामा खटिएका प्रहरीलाई कष्टै–कष्ट,2022-09-04,1755,69,0,Sep
1796,बिजुली जोड्न नसक्दा रुपन्देहीमा अनुदानको विद्युतीय चुलो प्रयोगविहीन । Kantipur Samachar,2022-09-04,360,9,0,Sep
1797,SAFF Women's Championship | Good Morning Nepal - 04 September 2022,2022-09-04,4107,230,0,Sep
1798,Kantipur English News | Full English News - 04 Sep 2022,2022-09-04,475,9,0,Sep
1799,"Kantipur Samachar | कान्तिपुर समाचार, १८ भदौ  २०७९",2022-09-03,25506,608,0,Sep
1800,Sajjan Raj Vaidya | It's My Show With Suraj Singh Thakuri S04 E23 | 27 August 2022,2022-09-03,292400,13022,0,Sep
1801,राष्ट्रिय महिला फुटबल टिमकी डिफेन्डर पुनम रोगलाई जित्दै मैदानमा । Kantipur Samachar,2022-09-03,3021,167,0,Sep
1802,भागबन्डामा न्यायाधीश नियुक्ति गर्ने प्रवृत्तिले न्यायापालिकामा विकृति । Kantipur Samachar,2022-09-03,1209,33,0,Sep
1803,राष्ट्रिय महत्वका संवेदनशील विषयमा समेत राजनीतिक दलहरूको दाउपेच । Kantipur Samachar,2022-09-03,345,15,0,Sep
1804,काशी विश्वनाथ मन्दिर परिसरका नेपाली संरचना जिर्ण । Kantipur Samachar,2022-09-03,622,29,0,Sep
1805,गौरापर्वले सुदूरपश्चिमका ग्रामीण भेग गौरामय । Kantipur Samachar,2022-09-03,435,6,0,Sep
1806,बुढीगण्डकी जलविद्युत् आयोजनामा तामाकोसीकै नियति दोहोरिन सक्ने विज्ञको आशंका । Kantipur Samachar,2022-09-03,3255,131,0,Sep
1807,डेंगी संक्रमण लागे नलागेको कसरी थाहा पाउने ? Kantipur Samachar,2022-09-03,926,35,0,Sep
1808,दलहरुले पाँच वर्षदेखि अल्झाइएका कानुनदेखि विकास निर्माणलाई बनाए चुनावी एजेन्डा । Kantipur Samachar,2022-09-03,809,22,0,Sep
1809,"Pradesh Bishesh | प्रदेश विशेष, १८ भदौ २०७९",2022-09-03,1450,41,0,Sep
1810,Let’s Talk About Television And Radio  | Call Kantipur - 03 September  2022,2022-09-03,910,12,0,Sep
1811,Kantipur English News | Full English News - 3 Sep 2022,2022-09-03,1267,42,0,Sep
1812,छालामा आउने सेतो दुबी (vitiligo) को रोकथाम र उपचार । Dr. Kantipur - 03 September 2022,2022-09-03,3575,87,0,Sep
1813,काभ्रेमा विद्यार्थीले खाजा खर्चको रकम सहकारीमा राख्न थाले  । Kantipur Samachar,2022-09-03,1276,50,0,Sep
1814,केन्द्रले राजश्व रकम नपठाउँदा लुम्बिनी सरकार समस्यामा । Kantipur Samachar,2022-09-03,783,26,0,Sep
1815,प्रदेश एकमा सवारी दुर्घटन न्युनिकरण भएन । Kantipur Samachar,2022-09-03,1141,27,0,Sep
1816,सिद्धार्थ राजमार्गको पहिरोले यात्रुलाई सास्ती । Kantipur Samachar,2022-09-03,1419,26,0,Sep
1817,कक्षा १२ को परीक्षामा १ लाख ८८ हजार विद्यार्थी फेल । Kantipur Samachar,2022-09-02,2304,72,0,Sep
1818,प्रतिनिधि सभाको कार्यकाल निर्वाचनपछिको पहिलो बैठकको अघिल्लो दिनसम्म रहने । Kantipur Samachar,2022-09-02,2040,63,0,Sep
1819,"Kantipur Samachar | कान्तिपुर समाचार, १७ भदौ  २०७९",2022-09-02,26103,638,0,Sep
1820,चाडपर्व नजिकिएसँगै नाकाहरुमा यात्रुवाहक साधनको परीक्षण । Kantipur Samachar,2022-09-02,993,31,0,Sep
1821,"Pradesh Bishesh | प्रदेश विशेष, १७ भदौ २०७९",2022-09-02,1596,54,0,Sep
1822,Let’s Talk About Nepali Movies  | Call Kantipur - 02 September  2022,2022-09-02,1439,16,0,Sep
1823,सिद्धार्थ राजमार्ग अन्तर्गत पाल्पा-बुटवल अवरुद्द । Kantipur Samachar,2022-09-02,5001,118,0,Sep
1824,"Kantipur English News | Full English News - September 2, 2022",2022-09-02,850,45,0,Sep
1825,मधेस सरकार दीर्घकालीन योजनामा उदासिन । Kantipur Samachar,2022-09-02,875,31,0,Sep
1826,पाल्पामा दलहरु उम्मेदवारको मापदण्ड तयार पार्दै । Kantipur Samachar,2022-09-02,940,25,0,Sep
1827,मिटर ब्याजीको फन्दामा घरवार गुमाउन बाध्य । Kantipur Samachar,2022-09-02,408,14,0,Sep
1828,बंगुरपालन व्यवसाय नै संकटमा । Kantipur Samachar,2022-09-02,822,21,0,Sep
1829,साफ अन्डर-सेभेन्टिन च्याम्पियनसिपका लागि नेपाली टोलीको अभ्यास सकियो । Kantipur Samachar,2022-09-01,2519,156,0,Sep
1830,"तीन दशकमा ३८ गुणाले बढ्यो चुनाव खर्च, सुशासनमा प्रश्न । Kantipur Samachar",2022-09-01,714,24,0,Sep
1831,निर्वाचनको मिति नजिकिँदै जाँदा सुर्खेतमा दलहरुको सरगर्मी । Kantipur Samachar,2022-09-01,2976,121,0,Sep
1832,"Kantipur Samachar | कान्तिपुर समाचार, १६ भदौ  २०७९",2022-09-01,26815,676,0,Sep
1833,नारायणगढ-मुग्लिन सडक खण्डमा पहिरोले सास्ती । Kantipur Samachar,2022-09-01,7233,214,0,Sep
1834,बयान दिँदै गर्दा निलम्बित प्रधानन्यायाधीश जबरा आक्रोसित रुपमा प्रस्तुत् । Kantipur Samachar,2022-09-01,2289,58,0,Sep
1835,"Pradesh Bishesh | प्रदेश विशेष, १६ भदौ २०७९",2022-09-01,1661,53,0,Sep
1836,Let’s Talk About Rishi Panchami Celebration | Call Kantipur - 01 September  2022,2022-09-01,608,8,0,Sep
1837,Wai Wai Glocal Teen Hero Nepal 2022 Award Gala - LIVE,2022-09-01,3548,83,0,Sep
1838,Students Of KMC School Performing Pankha Fijai: The Official Song | Glocal Teen Hero 2022,2022-09-01,3080,84,0,Sep
1839,Kantipur English News | Full English News - 1 Sep 2022,2022-09-01,932,25,0,Sep
1840,सर्वसुलभ उपचारका लागि सुरु गरिएको स्वास्थ्य बिमाको कार्यान्वयन पक्ष फितलो । Kantipur Samachar,2022-09-01,651,9,0,Sep
1841,नेपालको श्रम बजारमा  कस्ता र कति जनशक्ति आवश्यक छ  ? । Kantipur Samachar,2022-09-01,1349,35,0,Sep
1842,आईसीसी टी-ट्वेन्टी विश्वकपको ऐतिहासिक ट्रफी नेपालमा । Kantipur Samachar,2022-09-01,1563,63,0,Sep
1843,World Letter Writing Day | Good Morning Nepal - 01 September 2022,2022-09-01,291,5,0,Sep
1844,बर्सेनि किन घट्दै छ राउटे समुदायको संख्या ?  । Kantipur Samachar,2022-09-01,898,15,0,Sep
1845,बागमती प्रदेशले ल्यायो अनुसन्धान ब्युरो ऐन । Kantipur Samachar,2022-09-01,429,10,0,Sep
1846,विराटनगर महानगरले अनावश्यक कर्मचारीको म्याद थप्यो । Kantipur Samachar,2022-09-01,289,4,0,Sep
1847,रोल्पाको लिवाङमा विद्यालयमै स्वास्थ्य परीक्षण सेवा । Kantipur Samachar,2022-09-01,177,5,0,Sep
1848,लुम्बिनी प्रदेशमा खेलकुद पूर्वाधार निर्माणको गति सुस्त। Kantipur Samachar,2022-09-01,1269,58,0,Sep
1849,श्रम बजारमा सीपयुक्त श्रमिकको अभाव । Kantipur Samachar,2022-08-31,780,17,0,Aug
1850,बिचौलियाको बोलवालाले चुनाव महंगो बन्दा सुशासनको जगै कमजोर  । Kantipur Samachar,2022-08-31,1060,24,0,Aug
1851,"Kantipur Samachar | कान्तिपुर समाचार, १५ भदौ  २०७९",2022-08-31,25172,695,0,Aug
1852,शिक्षाशास्त्रमा विद्यार्थीको आकर्षण घट्दो  । Kantipur Samachar,2022-08-31,908,24,0,Aug
1853,महाअभियोग सिफारिस समितिको कठघरामा निलम्बित प्रधानन्यायाधीशको बयान । Kantipur Samachar,2022-08-31,2621,86,0,Aug
1854,राजनीतिक क्षेत्रले अदालतलाई यो हाम्रो अन्डरको हो भन्ने भावना राखेको छ । Kantipur Samachar,2022-08-31,1457,36,0,Aug
